1766687272.6201272,27,0.3,0.81,glass_cosmetic_containers,0.1395,14.3,645.46
1766687272.653899,28,0.3,0.86,glass_cosmetic_containers,0.1341,8.3,644.21
1766687272.6867213,29,0.3,0.82,glass_cosmetic_containers,0.1362,7.7,643.2
1766687272.7205834,30,0.3,0.8,glass_cosmetic_containers,0.129,14.3,643.2
1766687272.7531326,31,0.3,0.82,glass_cosmetic_containers,0.1424,7.7,643.2
1766687272.7871192,32,30.03,0.82,glass_cosmetic_containers,0.1203,14.3,642.32
1766687272.81968,33,30.03,0.81,glass_cosmetic_containers,0.1262,15.4,642.31
1766687272.8534627,34,30.03,0.81,glass_cosmetic_containers,0.1454,7.7,642.31
1766687272.8861976,35,30.03,0.84,glass_cosmetic_containers,0.1347,14.3,642.31
1766687272.9199047,36,30.03,0.8,clothing,0.1252,7.7,642.31
1766687272.9537148,37,30.03,0.81,glass_cosmetic_containers,0.1418,14.3,642.31
1766687272.9866338,38,30.03,0.81,glass_cosmetic_containers,0.1342,7.7,642.31
1766687273.0202253,39,30.03,0.8,glass_cosmetic_containers,0.1405,14.3,642.31
1766687273.052812,40,30.03,0.8,glass_cosmetic_containers,0.1371,0.0,642.31
1766687273.0867105,41,30.03,0.81,glass_cosmetic_containers,0.1377,13.3,642.31
1766687273.1194406,42,30.03,0.82,clothing,0.1365,15.4,642.31
1766687273.153241,43,30.03,0.81,glass_cosmetic_containers,0.1463,7.7,642.31
1766687273.1870112,44,30.03,0.8,glass_cosmetic_containers,0.1308,14.3,642.31
1766687273.2197254,45,30.03,0.81,glass_cosmetic_containers,0.1313,7.7,642.31
1766687273.253448,46,30.03,0.8,glass_cosmetic_containers,0.1197,0.0,642.31
1766687273.2861764,47,30.03,0.85,glass_cosmetic_containers,0.1305,20.0,642.31
1766687273.3201115,48,30.03,0.8,glass_cosmetic_containers,0.1231,7.7,642.31
1766687273.3525424,49,30.03,0.8,glass_cosmetic_containers,0.125,8.3,642.31
1766687273.3863914,50,30.03,0.84,glass_cosmetic_containers,0.1444,13.3,642.31
1766687273.4201186,51,30.03,0.8,glass_cosmetic_containers,0.1317,14.3,642.31
1766687273.4529312,52,30.03,0.86,glass_cosmetic_containers,0.1301,0.0,641.53
1766687273.4880018,53,30.03,0.85,glass_cosmetic_containers,0.1281,20.0,641.53
1766687273.5197463,54,30.03,0.81,glass_cosmetic_containers,0.1316,8.3,641.78
1766687273.5534623,55,30.03,0.8,glass_cosmetic_containers,0.139,7.7,641.78
1766687273.586227,56,30.03,0.84,glass_cosmetic_containers,0.1311,15.4,641.78
1766687273.619965,57,30.03,0.8,glass_cosmetic_containers,0.1347,7.7,641.77
1766687273.6526062,58,30.03,0.8,glass_cosmetic_containers,0.1435,15.4,641.77
1766687273.6864426,59,30.03,0.84,glass_cosmetic_containers,0.1252,7.7,641.77
1766687273.7210662,60,30.03,0.8,glass_cosmetic_containers,0.1248,14.3,642.21
1766687273.7528725,61,30.03,0.8,glass_cosmetic_containers,0.1408,8.3,642.25
1766687273.7869718,62,30.03,0.83,glass_cosmetic_containers,0.1386,14.3,642.25
1766687273.8192363,63,30.04,0.81,glass_cosmetic_containers,0.1222,14.3,642.25
1766687273.8529775,64,30.04,0.8,glass_cosmetic_containers,0.1354,7.7,642.25
1766687273.8856437,65,30.04,0.8,clothing,0.1264,0.0,642.25
1766687273.9195056,66,30.04,0.8,glass_cosmetic_containers,0.1275,14.3,642.25
1766687273.9532728,67,30.04,0.8,glass_cosmetic_containers,0.1261,7.1,642.25
1766687273.986112,68,30.04,0.87,glass_cosmetic_containers,0.147,15.4,642.25
1766687274.0197809,69,30.04,0.81,clothing,0.126,14.3,642.25
1766687274.052519,70,30.04,0.81,clothing,0.1264,0.0,642.25
1766687274.0863192,71,30.04,0.85,glass_cosmetic_containers,0.1364,14.3,642.25
1766687274.119047,72,30.04,0.81,glass_cosmetic_containers,0.1387,7.7,642.25
1766687274.1527972,73,30.04,0.81,glass_cosmetic_containers,0.1239,7.7,642.25
1766687274.1857588,74,30.04,0.81,glass_cosmetic_containers,0.1397,14.3,642.25
1766687274.219441,75,30.04,0.81,glass_cosmetic_containers,0.1324,7.7,642.25
1766687274.2531643,76,30.04,0.81,clothing,0.1333,7.7,642.25
1766687274.2858589,77,30.04,0.85,glass_cosmetic_containers,0.1453,8.3,642.25
1766687274.3209934,78,30.04,0.81,glass_cosmetic_containers,0.1264,18.7,642.25
1766687274.352339,79,30.04,0.8,glass_cosmetic_containers,0.1301,8.3,642.25
1766687274.3862057,80,30.04,0.84,glass_cosmetic_containers,0.1293,7.7,642.25
1766687274.4188707,81,30.04,0.81,glass_cosmetic_containers,0.1248,7.7,642.25
1766687274.4527566,82,30.04,0.81,glass_cosmetic_containers,0.1349,7.7,641.03
1766687274.4865406,83,30.04,0.84,glass_cosmetic_containers,0.1427,14.3,640.94
1766687274.5192356,84,30.04,0.81,clothing,0.1276,7.7,640.94
1766687274.553251,85,30.04,0.82,glass_cosmetic_containers,0.1217,14.3,640.94
1766687274.5859687,86,30.04,0.87,glass_cosmetic_containers,0.1402,7.7,641.18
1766687274.6195297,87,30.04,0.81,glass_cosmetic_containers,0.1292,14.3,641.18
1766687274.6522715,88,30.04,0.81,glass_cosmetic_containers,0.1288,8.3,641.18
1766687274.6861074,89,30.04,0.86,glass_cosmetic_containers,0.126,7.7,641.18
1766687274.7197397,90,30.04,0.8,glass_cosmetic_containers,0.1327,14.3,641.18
1766687274.7523906,91,30.04,0.81,glass_cosmetic_containers,0.1352,7.7,640.99
1766687274.7862756,92,30.04,0.85,glass_cosmetic_containers,0.1394,7.7,640.99
1766687274.8189704,93,30.04,0.81,clothing,0.1439,14.3,641.18
1766687274.852823,94,29.99,0.8,glass_cosmetic_containers,0.1397,7.7,641.18
1766687274.8952909,95,29.99,1.37,glass_cosmetic_containers,0.1296,6.2,641.18
1766687274.9285142,96,29.99,1.38,glass_cosmetic_containers,0.1318,15.4,641.18
1766687274.9612548,97,29.99,1.37,clothing,0.1329,15.4,641.18
1766687274.9935277,98,29.99,1.13,clothing,0.1252,8.3,641.18
1766687275.0258653,99,29.99,1.17,glass_cosmetic_containers,0.132,26.7,641.18
1766687275.058549,100,29.99,1.17,glass_cosmetic_containers,0.1422,8.3,641.18
1766687275.0951433,101,29.99,1.23,glass_cosmetic_containers,0.1474,7.1,641.18
1766687275.1269443,102,29.99,1.29,glass_cosmetic_containers,0.1401,16.7,641.18
1766687275.1606915,103,29.99,1.23,glass_cosmetic_containers,0.1205,8.3,641.18
1766687275.1933243,104,29.99,1.22,glass_cosmetic_containers,0.1398,21.4,641.18
1766687275.227498,105,29.99,1.23,glass_cosmetic_containers,0.1342,7.7,641.18
1766687275.2612288,106,29.99,1.23,glass_cosmetic_containers,0.1339,15.4,641.18
1766687275.2939496,107,29.99,1.29,glass_cosmetic_containers,0.1207,15.4,641.18
1766687275.3278265,108,29.99,1.23,glass_cosmetic_containers,0.1505,7.7,641.18
1766687275.3605084,109,29.99,1.23,glass_cosmetic_containers,0.1305,15.4,641.18
1766687275.3942313,110,29.99,1.29,glass_cosmetic_containers,0.1367,21.4,641.18
1766687275.4270563,111,29.99,1.28,glass_cosmetic_containers,0.132,8.3,641.18
1766687275.4609818,112,29.99,1.24,glass_cosmetic_containers,0.1276,15.4,641.18
1766687275.4934564,113,29.99,1.22,glass_cosmetic_containers,0.1338,21.4,640.2
1766687275.5270948,114,29.99,1.23,glass_cosmetic_containers,0.1368,14.3,640.2
1766687275.5610738,115,29.99,1.22,glass_cosmetic_containers,0.1327,8.3,640.2
1766687275.5934992,116,29.99,1.23,glass_cosmetic_containers,0.1296,15.4,640.01
1766687275.6272826,117,29.99,1.23,glass_cosmetic_containers,0.13,15.4,640.2
1766687275.660242,118,29.99,1.23,clothing,0.1226,20.0,640.2
1766687275.693767,119,29.99,1.23,glass_cosmetic_containers,0.1245,15.4,640.2
1766687275.7264855,120,29.99,1.28,clothing,0.132,8.3,640.2
1766687275.761884,121,29.99,1.3,glass_cosmetic_containers,0.1441,20.0,640.2
1766687275.794788,122,29.99,1.3,glass_cosmetic_containers,0.133,8.3,640.2
1766687275.8268893,123,29.99,1.28,clothing,0.1251,9.1,640.2
1766687275.8608496,124,29.76,1.23,glass_cosmetic_containers,0.1247,20.0,640.45
1766687275.8933334,125,29.76,1.23,glass_cosmetic_containers,0.122,15.4,640.45
1766687275.9271996,126,29.76,1.23,clothing,0.1332,15.4,640.45
1766687275.9598775,127,29.76,1.23,glass_cosmetic_containers,0.1376,26.7,640.45
1766687275.9939024,128,29.76,1.31,glass_cosmetic_containers,0.1285,7.7,640.45
1766687276.0277514,129,29.76,1.23,clothing,0.1254,7.7,640.45
1766687276.060498,130,29.76,1.22,glass_cosmetic_containers,0.1281,15.4,640.45
1766687276.0942886,131,29.76,1.28,glass_cosmetic_containers,0.1181,26.7,640.45
1766687276.1270263,132,29.76,1.29,glass_cosmetic_containers,0.1392,8.3,640.45
1766687276.1608093,133,29.76,1.23,glass_cosmetic_containers,0.1392,15.4,640.45
1766687276.193378,134,29.76,1.23,glass_cosmetic_containers,0.1365,15.4,640.45
1766687276.2274883,135,29.76,1.23,clothing,0.1294,14.3,640.45
1766687276.2598643,136,29.76,1.22,clothing,0.1259,23.1,640.45
1766687276.2935996,137,29.76,1.23,glass_cosmetic_containers,0.1281,7.7,640.45
1766687276.3275645,138,29.76,1.23,clothing,0.1314,7.7,640.45
1766687276.360077,139,29.76,1.24,glass_cosmetic_containers,0.134,23.1,640.45
1766687276.393995,140,29.76,1.29,glass_cosmetic_containers,0.1252,7.7,640.45
1766687276.426713,141,29.76,1.33,glass_cosmetic_containers,0.1342,15.4,640.45
1766687276.460608,142,29.76,1.24,glass_cosmetic_containers,0.1281,21.4,638.46
1766687276.4930224,143,29.76,1.22,clothing,0.1297,8.3,638.08
1766687276.5268626,144,29.76,1.29,glass_cosmetic_containers,0.1282,15.4,638.08
1766687276.560666,145,29.76,1.23,glass_cosmetic_containers,0.1267,14.3,638.08
1766687276.5935135,146,29.76,1.23,glass_cosmetic_containers,0.1309,8.3,638.08
1766687276.627189,147,29.76,1.23,glass_cosmetic_containers,0.1305,21.4,638.08
1766687276.661525,148,29.76,1.23,glass_cosmetic_containers,0.1313,14.3,638.08
1766687276.6935542,149,29.76,1.13,glass_cosmetic_containers,0.1407,15.4,638.32
1766687276.7245479,150,29.76,1.12,glass_cosmetic_containers,0.1337,9.1,638.32
1766687276.7584043,151,29.76,1.19,glass_cosmetic_containers,0.1349,14.3,638.32
1766687276.7932427,152,29.76,1.24,glass_cosmetic_containers,0.1301,30.8,638.32
1766687276.827346,153,29.76,1.25,glass_cosmetic_containers,0.1267,28.6,638.32
1766687276.8605654,154,29.76,1.24,glass_cosmetic_containers,0.1303,21.4,638.32
1766687276.8933287,155,30.02,1.25,glass_cosmetic_containers,0.1458,8.3,638.32
1766687276.9253776,156,30.02,1.14,glass_cosmetic_containers,0.1309,15.4,638.57
1766687276.9580183,157,30.02,1.19,clothing,0.1309,21.4,638.57
1766687276.9919746,158,30.02,1.13,glass_cosmetic_containers,0.133,7.7,638.57
1766687277.024684,159,30.02,1.12,glass_cosmetic_containers,0.1296,15.4,638.57
1766687277.058281,160,30.02,1.22,glass_cosmetic_containers,0.1295,15.4,638.57
1766687277.0920112,161,30.02,1.13,glass_cosmetic_containers,0.1303,7.7,638.57
1766687277.1248834,162,30.02,1.15,clothing,0.136,15.4,638.57
1766687277.1585288,163,30.02,1.17,glass_cosmetic_containers,0.1257,15.4,638.57
1766687277.191255,164,30.02,1.13,glass_cosmetic_containers,0.1293,0.0,638.57
1766687277.2250426,165,30.02,1.13,clothing,0.1333,15.4,638.57
1766687277.2578478,166,30.02,1.14,clothing,0.1246,14.3,638.57
1766687277.2915351,167,30.02,1.13,glass_cosmetic_containers,0.1366,8.3,638.57
1766687277.3253922,168,30.02,1.14,clothing,0.1266,20.0,638.57
1766687277.3580985,169,30.02,1.2,glass_cosmetic_containers,0.1254,15.4,638.57
1766687277.3919425,170,30.02,1.14,glass_cosmetic_containers,0.1382,0.0,638.57
1766687277.4245663,171,30.02,1.13,glass_cosmetic_containers,0.1467,15.4,638.57
1766687277.458622,172,30.02,1.19,clothing,0.1345,15.4,636.84
1766687277.49117,173,30.02,1.13,glass_cosmetic_containers,0.1455,8.3,636.75
1766687277.5249877,174,30.02,1.13,glass_cosmetic_containers,0.1288,14.3,636.75
1766687277.5576422,175,30.02,1.14,glass_cosmetic_containers,0.1295,15.4,636.75
1766687277.591549,176,30.02,1.12,clothing,0.1254,14.3,636.75
1766687277.6252425,177,30.02,1.14,glass_cosmetic_containers,0.125,15.4,636.75
1766687277.6591687,178,30.02,1.13,glass_cosmetic_containers,0.1441,14.3,637.0
1766687277.6927593,179,30.02,1.13,glass_cosmetic_containers,0.132,15.4,636.98
1766687277.7244513,180,30.02,1.13,glass_cosmetic_containers,0.1217,15.4,636.98
1766687277.7582357,181,30.02,1.18,glass_cosmetic_containers,0.1367,15.4,636.98
1766687277.7911663,182,30.02,1.15,clothing,0.1339,8.3,636.98
1766687277.8247502,183,30.02,1.14,glass_cosmetic_containers,0.1276,14.3,636.98
1766687277.85888,184,30.02,1.19,glass_cosmetic_containers,0.1419,20.0,636.98
1766687277.891337,185,30.02,1.13,glass_cosmetic_containers,0.1361,8.3,636.98
1766687277.9251175,186,30.05,1.14,glass_cosmetic_containers,0.1455,15.4,636.98
1766687277.9579937,187,30.05,1.19,glass_cosmetic_containers,0.126,14.3,637.23
1766687277.991567,188,30.05,1.12,clothing,0.1249,8.3,637.23
1766687278.024338,189,30.05,1.13,glass_cosmetic_containers,0.1233,15.4,637.47
1766687278.0582247,190,30.05,1.19,glass_cosmetic_containers,0.1339,14.3,637.47
1766687278.0921528,191,30.05,1.13,clothing,0.1423,8.3,637.47
1766687278.1248062,192,30.05,1.14,glass_cosmetic_containers,0.1385,21.4,637.47
1766687278.1587439,193,30.05,1.19,glass_cosmetic_containers,0.1389,23.1,637.03
1766687278.1913002,194,30.05,1.13,glass_cosmetic_containers,0.1359,15.4,636.96
1766687278.2254984,195,30.05,1.39,glass_cosmetic_containers,0.123,15.4,636.96
1766687278.258052,196,30.05,1.21,glass_cosmetic_containers,0.1298,21.4,636.96
1766687278.2924118,197,30.05,1.14,clothing,0.1244,8.3,636.96
1766687278.3248866,198,30.05,1.14,glass_cosmetic_containers,0.1344,15.4,636.96
1766687278.3583453,199,30.05,1.19,glass_cosmetic_containers,0.135,15.4,636.96
1766687278.3927968,200,30.05,1.13,glass_cosmetic_containers,0.1381,23.1,636.96
1766687278.426972,201,30.05,1.28,glass_cosmetic_containers,0.1215,15.4,636.96
1766687278.4606988,202,30.05,1.24,glass_cosmetic_containers,0.141,30.8,636.31
1766687278.4933798,203,30.05,1.24,glass_cosmetic_containers,0.1312,30.8,636.31
1766687278.5253048,204,30.05,1.13,clothing,0.1297,25.0,635.87
1766687278.5581968,205,30.05,1.19,glass_cosmetic_containers,0.1351,33.3,635.87
1766687278.5917304,206,30.05,1.13,clothing,0.1338,16.7,635.87
1766687278.6256666,207,30.05,1.45,glass_cosmetic_containers,0.1287,26.7,635.87
1766687278.658372,208,30.05,1.18,glass_cosmetic_containers,0.1194,18.2,635.76
1766687278.6923435,209,30.05,1.13,clothing,0.1302,14.3,635.76
1766687278.7275093,210,30.05,1.24,glass_cosmetic_containers,0.1309,16.7,635.76
1766687278.7605708,211,30.05,1.23,glass_cosmetic_containers,0.1316,23.1,635.76
1766687278.7930303,212,30.05,1.25,glass_cosmetic_containers,0.1353,30.8,635.76
1766687278.824844,213,30.05,1.13,glass_cosmetic_containers,0.1246,30.8,635.76
1766687278.8575363,214,30.05,1.13,glass_cosmetic_containers,0.1216,23.1,635.76
1766687278.8912883,215,30.05,1.13,glass_cosmetic_containers,0.1307,15.4,635.76
1766687278.9238265,216,30.05,1.06,glass_cosmetic_containers,0.1312,23.1,635.76
1766687278.9563277,217,30.06,1.07,glass_cosmetic_containers,0.1389,15.4,635.76
1766687278.9900498,218,30.06,1.12,glass_cosmetic_containers,0.1374,8.3,635.76
1766687279.024081,219,30.06,1.13,glass_cosmetic_containers,0.1373,14.3,635.75
1766687279.057928,220,30.06,1.2,glass_cosmetic_containers,0.1317,14.3,635.75
1766687279.090651,221,30.06,1.19,glass_cosmetic_containers,0.1388,8.3,635.75
1766687279.1244924,222,30.06,1.14,glass_cosmetic_containers,0.1212,8.3,635.75
1766687279.1584046,223,30.06,1.17,glass_cosmetic_containers,0.1383,20.0,635.75
1766687279.1910973,224,30.06,1.13,glass_cosmetic_containers,0.1339,0.0,635.75
1766687279.2249534,225,30.06,1.15,glass_cosmetic_containers,0.1308,20.0,635.95
1766687279.2576287,226,30.06,1.14,glass_cosmetic_containers,0.1528,16.7,636.0
1766687279.291391,227,30.06,1.13,glass_cosmetic_containers,0.141,21.4,636.0
1766687279.324117,228,30.06,1.13,glass_cosmetic_containers,0.1349,15.4,636.0
1766687279.3579621,229,30.06,1.2,glass_cosmetic_containers,0.1274,21.4,636.0
1766687279.391635,230,30.06,1.14,glass_cosmetic_containers,0.1304,7.7,636.0
1766687279.4243572,231,30.06,1.13,clothing,0.1323,23.1,636.0
1766687279.4584975,232,30.06,1.26,glass_cosmetic_containers,0.1295,15.4,635.58
1766687279.4912348,233,30.06,1.14,glass_cosmetic_containers,0.1338,9.1,634.91
1766687279.5250044,234,30.06,1.13,glass_cosmetic_containers,0.1286,25.0,634.91
1766687279.557364,235,30.06,1.13,glass_cosmetic_containers,0.1392,8.3,634.91
1766687279.5911906,236,30.06,1.13,glass_cosmetic_containers,0.1379,15.4,634.91
1766687279.6253147,237,30.06,1.13,glass_cosmetic_containers,0.1334,14.3,634.91
1766687279.6577518,238,30.06,1.13,glass_cosmetic_containers,0.1282,15.4,634.91
1766687279.691411,239,30.06,1.13,glass_cosmetic_containers,0.1245,14.3,634.91
1766687279.724242,240,30.06,1.13,glass_cosmetic_containers,0.1336,0.0,634.91
1766687279.7582374,241,30.06,1.2,glass_cosmetic_containers,0.127,14.3,634.91
1766687279.7927752,242,30.06,1.18,glass_cosmetic_containers,0.1181,42.9,634.91
1766687279.8246765,243,30.06,1.1,glass_cosmetic_containers,0.1143,50.0,634.91
1766687279.856869,244,30.06,1.14,glass_cosmetic_containers,0.1296,46.2,634.91
1766687279.8905263,245,30.06,1.19,glass_cosmetic_containers,0.147,50.0,635.68
1766687280.8715513,246,15.14,0.82,clothing,0.1231,11.1,634.61
1766687280.8743358,247,15.14,0.76,glass_cosmetic_containers,0.134,50.0,634.61
1766687280.876802,248,15.14,0.67,glass_cosmetic_containers,0.1486,0.0,634.61
1766687280.8792713,249,15.14,0.7,glass_cosmetic_containers,0.127,0.0,634.61
1766687280.8821652,250,15.14,0.98,glass_cosmetic_containers,0.1252,50.0,634.61
1766687280.8848908,251,15.14,0.72,glass_cosmetic_containers,0.1305,0.0,634.61
1766687280.8873713,252,15.14,0.69,glass_cosmetic_containers,0.1353,0.0,634.61
1766687280.8897588,253,15.14,0.66,glass_cosmetic_containers,0.1329,50.0,634.61
1766687280.8922307,254,15.14,0.67,glass_cosmetic_containers,0.1403,0.0,634.61
1766687280.8946512,255,15.14,0.68,clothing,0.1266,50.0,634.61
1766687280.8970475,256,15.14,0.67,clothing,0.1197,0.0,634.61
1766687280.8999188,257,15.14,0.79,clothing,0.1371,0.0,634.61
1766687280.9024425,258,15.14,0.72,glass_cosmetic_containers,0.1328,0.0,634.61
1766687280.9049191,259,15.14,0.68,glass_cosmetic_containers,0.1411,0.0,634.61
1766687280.9073513,260,15.14,0.68,glass_cosmetic_containers,0.1286,0.0,634.61
1766687280.9097376,261,15.14,0.67,glass_cosmetic_containers,0.1366,50.0,634.61
1766687280.9121947,262,15.14,0.67,glass_cosmetic_containers,0.1351,0.0,634.61
1766687280.9150407,263,15.14,0.85,glass_cosmetic_containers,0.1428,100.0,634.61
1766687280.9176188,264,15.14,0.69,glass_cosmetic_containers,0.1422,0.0,634.61
1766687280.9201283,265,15.14,0.68,glass_cosmetic_containers,0.1394,50.0,634.61
1766687280.9226005,266,15.14,0.68,glass_cosmetic_containers,0.144,50.0,634.61
1766687280.924999,267,15.14,0.66,glass_cosmetic_containers,0.1275,0.0,634.61
1766687280.9274297,268,15.14,0.67,glass_cosmetic_containers,0.1302,0.0,634.61
1766687280.9299438,269,15.14,0.79,glass_cosmetic_containers,0.1358,50.0,634.61
1766687280.932706,270,15.14,0.73,clothing,0.1363,0.0,634.61
1766687280.935282,271,15.14,0.7,glass_cosmetic_containers,0.1316,0.0,634.61
1766687281.8729835,272,25.96,0.8,glass_cosmetic_containers,0.1451,10.4,633.69
1766687281.8759465,273,25.96,0.73,glass_cosmetic_containers,0.132,50.0,633.69
1766687281.878562,274,25.96,0.7,glass_cosmetic_containers,0.1301,50.0,633.69
1766687281.8812654,275,25.96,0.84,glass_cosmetic_containers,0.1449,0.0,633.69
1766687281.8839407,276,25.96,0.71,glass_cosmetic_containers,0.1361,50.0,633.69
1766687281.8863997,277,25.96,0.73,glass_cosmetic_containers,0.1361,0.0,633.69
1766687281.88882,278,25.96,0.67,glass_cosmetic_containers,0.1411,0.0,633.69
1766687281.8914447,279,25.96,0.78,clothing,0.133,50.0,633.69
1766687281.893974,280,25.96,0.72,glass_cosmetic_containers,0.1214,100.0,633.69
1766687281.8963878,281,25.96,0.67,glass_cosmetic_containers,0.1275,0.0,633.69
1766687281.8990648,282,25.96,0.79,glass_cosmetic_containers,0.1384,0.0,633.69
1766687281.9016116,283,25.96,0.7,glass_cosmetic_containers,0.1323,0.0,633.69
1766687281.9041789,284,25.96,0.7,glass_cosmetic_containers,0.1338,100.0,633.69
1766687281.906806,285,25.96,0.8,clothing,0.1445,0.0,633.69
1766687281.9093053,286,25.96,0.67,clothing,0.1166,0.0,633.69
1766687281.9117181,287,25.96,0.67,clothing,0.1341,0.0,633.69
1766687281.914333,288,25.96,0.82,glass_cosmetic_containers,0.1315,100.0,633.69
1766687281.9169714,289,25.96,0.72,clothing,0.1238,0.0,633.69
1766687281.9194827,290,25.96,0.69,glass_cosmetic_containers,0.1354,50.0,633.69
1766687281.922026,291,25.96,0.8,glass_cosmetic_containers,0.1236,0.0,633.69
1766687281.9246383,292,25.96,0.7,glass_cosmetic_containers,0.1323,0.0,633.69
1766687281.9271982,293,25.96,0.7,glass_cosmetic_containers,0.1373,50.0,633.69
1766687281.929613,294,25.96,0.66,clothing,0.126,0.0,633.69
1766687281.9322908,295,25.96,0.77,glass_cosmetic_containers,0.1273,0.0,633.69
1766687281.9348876,296,25.96,0.7,clothing,0.1263,0.0,633.69
1766687281.9385724,297,25.96,0.97,glass_cosmetic_containers,0.1319,50.0,633.69
1766687282.877174,298,25.89,0.81,glass_cosmetic_containers,0.1361,5.4,632.55
1766687282.8798883,299,25.89,0.74,glass_cosmetic_containers,0.1264,50.0,632.55
1766687282.8824236,300,25.89,0.72,glass_cosmetic_containers,0.1304,0.0,632.55
1766687282.8848631,301,25.89,0.68,clothing,0.1278,0.0,632.55
1766687282.887317,302,25.89,0.69,glass_cosmetic_containers,0.1344,100.0,632.55
1766687282.8897188,303,25.89,0.67,clothing,0.1327,0.0,632.55
1766687282.8921602,304,25.89,0.67,glass_cosmetic_containers,0.133,0.0,632.55
1766687282.8945901,305,25.89,0.68,clothing,0.1319,100.0,632.55
1766687282.8969805,306,25.89,0.66,glass_cosmetic_containers,0.1328,0.0,632.55
1766687282.899373,307,25.89,0.66,clothing,0.1232,0.0,632.55
1766687282.9017406,308,25.89,0.65,glass_cosmetic_containers,0.1402,0.0,632.55
1766687282.904253,309,25.89,0.68,glass_cosmetic_containers,0.1328,0.0,632.55
1766687282.9066799,310,25.89,0.67,glass_cosmetic_containers,0.1319,0.0,632.55
1766687282.909064,311,25.89,0.67,glass_cosmetic_containers,0.1325,0.0,632.55
1766687282.91147,312,25.89,0.67,glass_cosmetic_containers,0.1354,50.0,632.55
1766687282.9139585,313,25.89,0.73,glass_cosmetic_containers,0.1321,0.0,632.55
1766687282.9163258,314,25.89,0.66,glass_cosmetic_containers,0.1349,0.0,632.55
1766687282.9187279,315,25.89,0.67,glass_cosmetic_containers,0.131,50.0,632.55
1766687282.921107,316,25.89,0.66,glass_cosmetic_containers,0.1283,0.0,632.55
1766687282.923522,317,25.89,0.67,glass_cosmetic_containers,0.1311,0.0,632.55
1766687282.9259381,318,25.89,0.71,glass_cosmetic_containers,0.1258,0.0,632.55
1766687282.928316,319,25.89,0.66,glass_cosmetic_containers,0.1215,0.0,632.55
1766687282.9306948,320,25.89,0.66,glass_cosmetic_containers,0.1287,100.0,632.55
1766687282.9330494,321,25.89,0.66,glass_cosmetic_containers,0.1334,0.0,632.55
1766687282.935424,322,25.89,0.66,glass_cosmetic_containers,0.1327,50.0,632.55
1766687282.9390948,323,25.89,0.82,glass_cosmetic_containers,0.1537,0.0,632.55
1766687283.8809266,324,25.9,0.81,glass_cosmetic_containers,0.1331,24.7,630.79
1766687283.8837712,325,25.9,0.75,glass_cosmetic_containers,0.1491,50.0,630.79
1766687283.8863616,326,25.9,0.73,glass_cosmetic_containers,0.1215,0.0,630.79
1766687283.8888242,327,25.9,0.68,glass_cosmetic_containers,0.1361,0.0,630.79
1766687283.8914416,328,25.9,0.82,glass_cosmetic_containers,0.1291,50.0,630.79
1766687283.894026,329,25.9,0.74,glass_cosmetic_containers,0.1353,0.0,630.79
1766687283.8964682,330,25.9,0.68,glass_cosmetic_containers,0.1289,0.0,630.79
