timestamp,frame_id,fps,latency_ms,top1_class,confidence,cpu_usage_percent,memory_usage_mb
1766729842.5245514,49,25.06,0.66,clothing,0.7656,6.7,279.96
1766729842.5655677,50,25.06,0.65,clothing,0.7773,11.8,279.96
1766729842.6042206,51,25.06,0.65,clothing,0.7773,6.7,279.96
1766729842.6448724,52,25.06,0.71,clothing,0.582,11.8,279.96
1766729842.684142,53,25.04,0.67,clothing,0.6211,11.8,279.96
1766729842.7247725,54,25.04,0.7,clothing,0.7969,6.7,279.96
1766729842.7641175,55,25.04,0.66,clothing,0.8242,6.3,279.96
1766729842.8047261,56,25.04,0.71,clothing,0.8906,12.5,279.96
1766729842.8440142,57,25.04,0.66,clothing,0.5352,12.5,279.96
1766729842.8847127,58,25.04,0.69,clothing,0.5664,6.2,279.96
1766729842.924149,59,25.04,0.65,clothing,0.7305,12.5,279.96
1766729842.9646132,60,25.04,0.66,clothing,0.7266,11.8,279.96
1766729843.003988,61,25.04,0.65,clothing,0.7734,0.0,279.96
1766729843.0435383,62,25.04,0.68,clothing,0.8008,6.7,279.96
1766729843.0848155,63,25.04,0.7,clothing,0.8789,11.8,279.96
1766729843.1233385,64,25.04,0.66,clothing,0.8164,6.7,279.96
1766729843.1639004,65,25.04,0.66,clothing,0.8867,11.8,279.96
1766729843.203289,66,25.04,0.66,clothing,0.6328,6.7,279.96
1766729843.2438323,67,25.04,0.65,clothing,0.875,6.3,279.96
1766729843.2832146,68,25.04,0.65,clothing,0.7188,12.5,279.96
1766729843.3238094,69,25.04,0.66,clothing,0.8086,6.3,279.96
1766729843.3631973,70,25.04,0.66,clothing,0.8086,6.7,279.96
1766729843.4037397,71,25.04,0.65,clothing,0.8828,6.2,279.96
1766729843.4432724,72,25.04,0.67,clothing,0.6094,12.5,279.96
1766729843.4837627,73,25.04,0.65,clothing,0.6172,6.2,279.96
1766729843.5235724,74,25.04,0.76,clothing,0.7422,12.5,279.96
1766729843.5637388,75,25.04,0.66,clothing,0.8047,6.2,279.96
1766729843.603173,76,25.04,0.66,clothing,0.7227,12.5,279.96
1766729843.6436477,77,25.04,0.66,clothing,0.9023,6.3,279.96
1766729843.684575,78,24.99,0.66,clothing,0.8125,16.7,279.96
1766729843.7237532,79,24.99,0.67,aluminum_food_cans,0.2656,0.0,279.96
1766729843.763297,80,24.99,0.67,clothing,0.625,12.5,279.96
1766729843.8037057,81,24.99,0.66,clothing,0.5391,6.2,279.96
1766729843.8432791,82,24.99,0.67,clothing,0.5391,12.5,279.96
1766729843.88398,83,24.99,0.65,clothing,0.5039,6.2,279.96
1766729843.9237347,84,24.99,0.65,clothing,0.4688,17.6,279.96
1766729843.9639604,85,24.99,0.68,clothing,0.4141,6.2,279.96
1766729844.00349,86,24.99,0.66,cardboard_boxes,0.3984,17.6,279.96
1766729844.0440586,87,24.99,0.66,clothing,0.6094,6.3,279.96
1766729844.0835571,88,24.99,0.66,clothing,0.7773,12.5,279.96
1766729844.122796,89,24.99,0.66,clothing,0.6094,6.7,279.96
1766729844.1632679,90,24.99,0.66,clothing,0.3789,11.8,279.96
1766729844.2034128,91,24.99,0.66,clothing,0.7891,0.0,279.96
1766729844.24343,92,24.99,0.67,cardboard_boxes,0.4336,17.6,279.96
1766729844.2910082,93,24.99,1.01,clothing,0.6641,10.5,279.96
1766729844.3315215,94,24.99,1.0,clothing,0.4688,17.6,279.96
1766729844.3726728,95,24.99,1.0,cardboard_boxes,0.7578,12.5,279.96
1766729844.4131184,96,24.99,1.13,cardboard_boxes,0.4258,6.7,279.96
1766729844.4512784,97,24.99,1.19,aluminum_food_cans,0.582,13.3,279.96
1766729844.4927363,98,24.99,1.11,cardboard_boxes,0.4961,17.6,279.96
1766729844.5316257,99,24.99,1.1,cardboard_boxes,0.4453,18.7,279.96
1766729844.5714617,100,24.99,0.92,aluminum_food_cans,0.2734,12.5,279.96
1766729844.6086,101,24.99,0.91,soda_bottles,0.3281,20.0,279.96
1766729844.649372,102,24.99,0.98,soda_bottles,0.5312,6.7,279.96
1766729844.6911223,103,24.84,1.01,clothing,0.4258,16.7,279.96
1766729844.7315564,104,24.84,1.0,clothing,0.2422,12.5,279.96
1766729844.7705703,105,24.84,0.87,soda_bottles,0.2422,13.3,279.96
1766729844.8081036,106,24.84,0.88,soda_bottles,0.4141,13.3,279.96
1766729844.8474338,107,24.84,0.85,deteregent_bottle,0.2852,12.5,279.96
1766729844.8914764,108,24.84,1.0,soda_bottles,0.7227,11.8,279.96
1766729844.9309137,109,24.84,1.02,soda_bottles,0.1719,17.6,279.96
1766729844.9717686,110,24.84,0.92,deteregent_bottle,0.3906,12.5,279.96
1766729845.0089626,111,24.84,0.98,clothing,0.3086,13.3,279.96
1766729845.0493984,112,24.84,0.99,disposable_plastic_cutlery,0.4258,13.3,279.96
1766729845.0921257,113,24.84,1.01,paper_cups,0.2383,17.6,279.96
1766729845.1313324,114,24.84,1.01,disposable_plastic_cutlery,0.5625,13.3,279.96
1766729845.1711586,115,24.84,0.87,clothing,0.4883,17.6,279.96
1766729845.2077537,116,24.84,0.85,clothing,0.7344,14.3,279.96
1766729845.2471979,117,24.84,0.86,clothing,0.4492,17.6,279.96
1766729845.2896435,118,24.84,0.98,clothing,0.6328,11.8,279.96
1766729845.328654,119,24.84,0.92,clothing,0.7344,13.3,279.96
1766729845.368159,120,24.84,0.92,clothing,0.6914,6.7,279.96
1766729845.4086394,121,24.84,0.93,clothing,0.8555,17.6,279.96
1766729845.4482872,122,24.84,0.93,clothing,0.7891,6.7,279.96
1766729845.4916592,123,24.84,0.99,clothing,0.8555,11.8,279.96
1766729845.5317502,124,24.84,1.0,clothing,0.375,23.5,279.96
1766729845.5699284,125,24.84,1.15,clothing,0.6367,14.3,279.96
1766729845.608125,126,24.84,0.85,clothing,0.6875,7.1,279.96
1766729845.6470723,127,24.84,0.86,clothing,0.5586,12.5,279.96
1766729845.6895838,128,24.84,0.97,clothing,0.8711,11.8,279.96
1766729845.7284772,129,25.06,0.92,clothing,0.6133,13.3,279.96
1766729845.7684917,130,25.06,0.95,clothing,0.5273,18.7,279.96
1766729845.8087103,131,25.06,0.92,clothing,0.6797,41.2,279.96
1766729845.848138,132,25.06,0.92,plastic_trash_bags,0.3555,7.1,279.96
1766729845.887398,133,25.06,1.1,cardboard_boxes,0.3203,13.3,279.96
1766729845.9267638,134,25.06,0.86,aluminum_food_cans,0.3867,23.5,279.96
1766729845.969788,135,25.06,0.96,plastic_trash_bags,0.2852,11.8,279.96
1766729846.0074592,136,25.06,0.91,clothing,0.9062,13.3,279.96
1766729846.048046,137,25.06,0.92,glass_cosmetic_containers,0.6211,11.8,279.96
1766729846.0906508,138,25.06,1.0,clothing,0.4375,12.5,279.96
1766729846.1298888,139,25.06,1.0,clothing,0.4727,17.6,279.96
1766729846.1693726,140,25.06,1.03,clothing,0.4453,6.7,279.96
1766729846.2079222,141,25.06,0.92,clothing,0.5391,13.3,279.96
1766729846.247478,142,25.06,0.93,clothing,0.7812,13.3,279.96
1766729846.288671,143,25.06,1.02,clothing,0.7109,6.2,279.96
1766729846.3293343,144,25.06,1.07,clothing,0.707,12.5,279.96
1766729846.368638,145,25.06,0.94,clothing,0.6719,13.3,279.96
1766729846.4078214,146,25.06,0.92,clothing,0.832,12.5,279.96
1766729846.4466274,147,25.06,0.92,aluminum_food_cans,0.2109,7.1,279.96
1766729846.4872675,148,25.06,0.95,clothing,0.4492,6.2,279.96
1766729846.5269394,149,25.06,1.07,clothing,0.7305,17.6,279.96
1766729846.5672839,150,25.06,0.92,clothing,0.4766,7.1,279.96
1766729846.6079743,151,25.06,0.92,clothing,0.8242,11.8,279.96
1766729846.648596,152,25.06,0.94,clothing,0.5586,13.3,279.96
1766729846.6887438,153,25.06,1.02,disposable_plastic_cutlery,0.5703,12.5,279.96
1766729846.7288945,154,24.99,1.08,disposable_plastic_cutlery,0.6758,17.6,279.96
1766729846.768711,155,24.99,0.93,disposable_plastic_cutlery,0.3789,6.7,279.96
1766729846.8085186,156,24.99,0.93,cardboard_boxes,0.2734,12.5,279.96
1766729846.8468795,157,24.99,0.92,clothing,0.4727,13.3,279.96
1766729846.8869553,158,24.99,0.96,clothing,0.9375,6.7,279.96
1766729846.9269383,159,24.99,0.93,clothing,0.6445,18.8,279.96
1766729846.9672318,160,24.99,0.92,clothing,0.6055,12.5,279.96
1766729847.0079646,161,24.99,0.93,clothing,0.8398,11.8,279.96
1766729847.0469615,162,24.99,0.92,clothing,0.9141,13.3,279.96
1766729847.0882037,163,24.99,1.03,clothing,0.4961,6.7,279.97
1766729847.1286602,164,24.99,1.01,clothing,0.6992,17.6,279.97
1766729847.16663,165,24.99,0.92,clothing,0.4023,7.1,279.97
1766729847.2084749,166,24.99,0.92,clothing,0.6523,6.3,279.97
1766729847.2462664,167,24.99,0.91,cardboard_boxes,0.625,18.7,279.97
1766729847.2887104,168,24.99,1.01,clothing,0.4141,11.8,279.97
1766729847.327969,169,24.99,1.02,clothing,0.2891,7.1,279.97
1766729847.3661742,170,24.99,0.93,clothing,0.5234,13.3,279.97
1766729847.4078205,171,24.99,0.93,clothing,0.6836,6.3,279.97
1766729847.4462109,172,24.99,0.93,clothing,0.9766,18.7,279.97
1766729847.4861226,173,24.99,0.92,clothing,0.6211,6.7,279.97
1766729847.525701,174,24.99,0.93,cardboard_boxes,0.6836,12.5,279.97
1766729847.5662413,175,24.99,0.92,clothing,0.8164,12.5,279.97
1766729847.6055143,176,24.99,0.99,clothing,0.8984,18.8,279.97
1766729847.6460116,177,24.99,0.92,disposable_plastic_cutlery,0.4727,6.3,279.97
1766729847.6854527,178,24.99,0.97,cardboard_boxes,0.582,13.3,279.97
1766729847.7259173,179,24.99,0.93,cardboard_boxes,0.793,12.5,279.97
1766729847.7666652,180,25.05,0.93,cardboard_boxes,0.8594,17.6,279.97
1766729847.8058975,181,25.05,0.91,cardboard_boxes,0.9805,12.5,279.97
1766729847.847764,182,25.05,0.93,cardboard_boxes,0.9922,12.5,279.97
1766729847.885891,183,25.05,0.92,cardboard_boxes,0.9805,18.7,279.97
1766729847.9272616,184,25.05,0.94,cardboard_boxes,0.8242,6.2,279.97
1766729847.965892,185,25.05,0.96,cardboard_boxes,0.9727,20.0,279.97
1766729848.005288,186,25.05,1.0,cardboard_boxes,0.9883,12.5,279.97
1766729848.0457804,187,25.05,0.92,cardboard_boxes,0.9492,12.5,279.97
1766729848.08516,188,25.05,0.96,cardboard_boxes,0.9648,6.7,279.97
1766729848.126427,189,25.05,0.93,cardboard_boxes,0.9883,12.5,279.97
1766729848.1650767,190,25.05,0.97,cardboard_boxes,0.8711,12.5,279.97
1766729848.2057219,191,25.05,0.96,cardboard_boxes,0.9258,17.6,279.97
1766729848.2452652,192,25.05,0.98,cardboard_boxes,0.6836,7.1,279.97
1766729848.28561,193,25.05,0.95,cardboard_boxes,0.9492,11.8,279.97
1766729848.3267171,194,25.05,0.93,cardboard_boxes,0.9336,17.6,279.97
1766729848.3656526,195,25.05,0.99,cardboard_boxes,0.6172,7.1,279.97
1766729848.4052114,196,25.05,0.98,cardboard_boxes,0.6758,12.5,279.97
1766729848.4444475,197,25.05,0.92,cardboard_boxes,0.9141,17.6,279.97
1766729848.485011,198,25.05,0.96,cardboard_boxes,0.4258,0.0,279.97
1766729848.5260553,199,25.05,0.93,cardboard_boxes,0.7383,16.7,279.97
1766729848.5650795,200,25.05,0.97,cardboard_boxes,0.875,13.3,279.97
1766729848.6043353,201,25.05,0.92,cardboard_boxes,0.9492,6.7,279.97
1766729848.6452112,202,25.05,0.98,cardboard_boxes,0.8984,18.7,279.97
1766729848.6844552,203,25.05,0.92,cardboard_boxes,0.9141,17.6,279.97
1766729848.7265546,204,25.05,0.93,cardboard_boxes,0.8984,6.3,279.97
1766729848.764353,205,25.05,0.92,cardboard_boxes,0.832,18.7,279.97
1766729848.804945,206,25.04,0.96,cardboard_boxes,0.8906,17.6,279.97
1766729848.8443904,207,25.04,0.93,cardboard_boxes,0.6523,6.7,279.97
1766729848.8853023,208,25.04,0.97,cardboard_boxes,0.4102,12.5,279.97
1766729848.9244163,209,25.04,1.0,cardboard_boxes,0.5898,7.1,279.97
1766729848.9659777,210,25.04,1.02,cardboard_boxes,0.5312,21.1,279.97
1766729849.0061033,211,25.04,1.05,clothing,0.5195,7.1,279.97
1766729849.0467224,212,25.04,1.01,clothing,0.4453,22.2,279.97
1766729849.0842648,213,25.04,0.93,cardboard_boxes,0.7734,7.1,279.97
1766729849.126339,214,25.04,0.92,cardboard_boxes,0.8789,6.2,279.97
1766729849.1650581,215,25.04,1.06,cardboard_boxes,0.8203,18.8,279.97
1766729849.2065752,216,25.04,1.07,cardboard_boxes,0.6562,12.5,279.97
1766729849.2462637,217,25.04,1.01,cardboard_boxes,0.7578,6.7,279.97
1766729849.2846842,218,25.04,0.91,clothing,0.5273,13.3,279.97
1766729849.3240721,219,25.04,0.94,cardboard_boxes,0.7344,17.6,279.97
1766729849.3655117,220,25.04,1.07,cardboard_boxes,0.5117,12.5,279.97
1766729849.4055712,221,25.04,1.07,cardboard_boxes,0.4688,6.7,279.97
1766729849.446528,222,25.04,1.01,cardboard_boxes,0.8281,17.6,279.97
1766729849.4839945,223,25.04,0.92,cardboard_boxes,0.3711,13.3,279.97
1766729849.5230894,224,25.04,0.92,clothing,0.6562,0.0,279.97
1766729849.5639303,225,25.04,0.93,clothing,0.5391,12.5,279.97
1766729849.6029525,226,25.04,0.91,cardboard_boxes,0.6914,6.7,279.97
1766729849.6449888,227,25.04,0.98,cardboard_boxes,0.7773,11.8,279.97
1766729849.6831093,228,25.04,0.91,cardboard_boxes,0.3164,13.3,279.97
1766729849.723854,229,25.04,0.97,clothing,0.5898,12.5,279.97
1766729849.7637038,230,25.04,1.01,cardboard_boxes,0.4727,12.5,279.97
1766729849.805534,231,24.99,1.07,cardboard_boxes,0.4727,6.3,279.97
1766729849.846572,232,24.99,1.01,cardboard_boxes,0.8555,17.6,279.97
1766729849.8834558,233,24.99,0.92,cardboard_boxes,0.6992,7.7,279.97
1766729849.9231026,234,24.99,0.92,cardboard_boxes,0.4531,17.6,279.97
1766729849.964412,235,24.99,1.01,cardboard_boxes,0.8281,12.5,279.97
1766729850.0047328,236,24.99,1.02,cardboard_boxes,0.7305,17.6,279.97
1766729850.0468664,237,24.99,1.01,cardboard_boxes,0.5156,0.0,279.97
1766729850.082876,238,24.99,0.91,cardboard_boxes,0.7148,14.3,279.97
1766729850.1235325,239,24.99,0.92,cardboard_boxes,0.6289,16.7,279.97
1766729850.1633441,240,24.99,1.01,clothing,0.5703,7.1,279.97
1766729850.2063932,241,24.99,1.01,clothing,0.6523,5.9,279.97
1766729850.2466393,242,24.99,1.01,clothing,0.4141,13.3,279.97
1766729850.2835302,243,24.99,0.92,clothing,0.457,13.3,279.97
1766729850.3228428,244,24.99,0.92,clothing,0.793,7.1,279.97
1766729850.3643725,245,24.99,1.02,clothing,0.7227,11.8,279.97
1766729850.4046276,246,24.99,1.01,clothing,0.9219,12.5,279.97
1766729850.446862,247,24.99,0.99,clothing,0.9609,17.6,279.97
1766729850.4827726,248,24.99,0.92,clothing,0.8242,13.3,279.97
1766729850.5233119,249,24.99,0.92,clothing,0.957,6.7,279.97
1766729850.5635424,250,24.99,1.0,clothing,0.9531,12.5,279.97
1766729850.6040363,251,24.99,1.02,clothing,0.6719,12.5,279.97
1766729850.6448545,252,24.99,1.07,clothing,0.668,18.7,279.97
1766729850.6824667,253,24.99,0.91,clothing,0.6016,13.3,279.97
1766729850.7231607,254,24.99,0.92,clothing,0.8008,12.5,279.97
1766729850.7631056,255,24.99,0.92,clothing,0.5859,12.5,279.97
1766729850.8025868,256,24.99,0.93,cardboard_boxes,0.7852,12.5,279.97
1766729850.8421454,257,25.08,0.97,cardboard_boxes,0.5703,17.6,279.97
1766729850.882728,258,25.08,0.93,cardboard_boxes,0.832,12.5,279.97
1766729850.9220467,259,25.08,0.93,cardboard_boxes,0.6719,7.1,279.97
1766729850.964015,260,25.08,1.0,cardboard_boxes,0.75,11.8,279.97
1766729851.0053298,261,25.08,1.04,cardboard_boxes,0.3633,17.6,279.97
1766729851.0444272,262,25.08,1.01,aluminum_food_cans,0.3438,14.3,279.97
1766729851.0819092,263,25.08,0.92,disposable_plastic_cutlery,0.6523,13.3,279.97
1766729851.1225533,264,25.08,0.92,aluminum_food_cans,0.7617,6.7,279.97
1766729851.1643503,265,25.08,0.99,deteregent_bottle,0.3945,16.7,279.97
1766729851.2041094,266,25.08,1.01,deteregent_bottle,0.3477,13.3,279.97
1766729851.2436657,267,25.08,1.01,cardboard_boxes,0.2656,12.5,279.97
1766729851.2821412,268,25.08,0.91,cardboard_boxes,0.4766,13.3,279.97
1766729851.3233116,269,25.08,0.92,aluminum_food_cans,0.4062,11.8,279.97
1766729851.3648267,270,25.08,1.06,cardboard_boxes,0.5312,12.5,279.97
1766729851.4037807,271,25.08,1.01,cardboard_boxes,0.7266,13.3,279.97
1766729851.4454873,272,25.08,1.06,cardboard_boxes,0.8984,17.6,279.97
1766729851.4820285,273,25.08,0.92,cardboard_boxes,0.5781,7.1,279.97
1766729851.522766,274,25.08,0.92,cardboard_boxes,0.5234,12.5,279.97
1766729851.5641987,275,25.08,1.0,cardboard_boxes,0.7266,12.5,279.97
1766729851.6040277,276,25.08,1.0,cardboard_boxes,0.9219,12.5,279.97
1766729851.6436052,277,25.08,1.03,cardboard_boxes,0.8516,13.3,279.97
1766729851.6810966,278,25.08,0.98,cardboard_boxes,0.8164,13.3,279.97
1766729851.7216175,279,25.08,0.97,cardboard_boxes,0.8086,6.7,279.97
1766729851.7616951,280,25.08,1.05,cardboard_boxes,0.7734,17.6,279.97
1766729851.803406,281,25.08,1.0,cardboard_boxes,0.8516,11.8,279.97
1766729851.842943,282,24.98,1.05,cardboard_boxes,0.6641,13.3,279.97
1766729851.8815289,283,24.98,0.95,cardboard_boxes,0.6758,7.1,279.97
1766729851.9209409,284,24.98,1.03,cardboard_boxes,0.5156,17.6,279.97
1766729851.9640296,285,24.98,1.0,cardboard_boxes,0.6602,6.2,279.97
1766729852.0032148,286,24.98,1.08,cardboard_boxes,0.4531,23.5,279.97
1766729852.0433877,287,24.98,1.01,aluminum_food_cans,0.3242,0.0,279.97
1766729852.081884,288,24.98,0.92,cardboard_boxes,0.4961,18.7,279.97
1766729852.122202,289,24.98,0.92,cardboard_boxes,0.6875,6.7,279.97
1766729852.1614482,290,24.98,1.04,cardboard_boxes,0.6367,17.6,279.97
1766729852.2031415,291,24.98,0.99,aluminum_food_cans,0.5156,12.5,279.97
1766729852.2427025,292,24.98,1.02,aluminum_food_cans,0.5977,13.3,279.97
1766729852.2814684,293,24.98,0.97,cardboard_boxes,0.6992,17.6,279.97
1766729852.32081,294,24.98,0.96,cardboard_boxes,0.5703,18.7,279.97
1766729852.3617108,295,24.98,1.04,cardboard_boxes,0.3828,11.8,279.97
1766729852.4025803,296,24.98,0.99,aluminum_food_cans,0.5977,12.5,279.97
1766729852.4434683,297,24.98,1.0,aluminum_food_cans,0.3789,17.6,279.97
1766729852.4817991,298,24.98,0.93,aluminum_food_cans,0.4219,13.3,279.97
1766729852.5213013,299,24.98,0.98,aluminum_food_cans,0.4375,12.5,279.97
1766729852.5614786,300,24.98,1.04,deteregent_bottle,0.3359,12.5,279.97
1766729852.6030104,301,24.98,1.0,deteregent_bottle,0.3555,12.5,279.97
1766729852.6424332,302,24.98,1.01,aluminum_food_cans,0.4375,18.7,279.97
1766729852.681904,303,24.98,0.92,aluminum_food_cans,0.3906,12.5,279.97
1766729852.7201426,304,24.98,0.91,deteregent_bottle,0.4062,13.3,279.97
1766729852.7605479,305,24.98,1.0,aluminum_food_cans,0.3203,6.2,279.97
1766729852.801882,306,24.98,1.0,aluminum_food_cans,0.3164,12.5,279.97
1766729852.8417041,307,24.98,1.06,cardboard_boxes,0.5039,12.5,279.97
1766729852.8818893,308,25.02,0.92,aluminum_food_cans,0.3164,12.5,279.97
1766729852.9194505,309,25.02,0.92,aluminum_food_cans,0.7344,18.7,279.97
1766729852.9606013,310,25.02,0.99,aluminum_food_cans,0.3711,12.5,279.97
1766729853.0015304,311,25.02,1.05,deteregent_bottle,0.3359,6.2,279.97
1766729853.0427694,312,25.02,1.01,aluminum_food_cans,0.4062,18.7,279.97
1766729853.0812135,313,25.02,0.97,cardboard_boxes,0.4141,13.3,279.97
1766729853.1201744,314,25.02,0.92,aluminum_food_cans,0.5156,6.7,279.97
1766729853.1601243,315,25.02,0.99,aluminum_food_cans,0.5703,17.6,279.97
1766729853.2015934,316,25.02,1.05,cardboard_boxes,0.4922,12.5,279.97
1766729853.2415593,317,25.02,1.06,cardboard_boxes,0.6992,17.6,279.97
1766729853.2814429,318,25.02,0.97,aluminum_food_cans,0.3711,6.7,279.97
1766729853.3191843,319,25.02,0.92,cardboard_boxes,0.7148,13.3,279.97
1766729853.360024,320,25.02,1.0,cardboard_boxes,0.4609,12.5,279.97
1766729853.400964,321,25.02,1.06,cardboard_boxes,0.8203,6.2,279.97
1766729853.4430373,322,25.02,1.01,cardboard_boxes,0.7617,17.6,279.97
1766729853.4799702,323,25.02,0.91,cardboard_boxes,0.8828,14.3,279.97
1766729853.52006,324,25.02,0.91,cardboard_boxes,0.7383,12.5,279.97
1766729853.560415,325,25.02,1.0,cardboard_boxes,0.8633,6.7,279.97
1766729853.6021154,326,25.02,1.0,cardboard_boxes,0.8398,12.5,279.97
1766729853.6414595,327,25.02,1.05,cardboard_boxes,0.6094,12.5,279.97
1766729853.6800926,328,25.02,0.91,cardboard_boxes,0.8203,13.3,279.97
1766729853.7196016,329,25.02,0.92,cardboard_boxes,0.7109,6.7,279.97
1766729853.7636409,330,25.02,1.0,cardboard_boxes,0.7656,5.9,279.97
1766729853.8018634,331,25.02,1.0,clothing,0.3867,13.3,279.97
1766729853.840887,332,25.02,1.05,aluminum_food_cans,0.2383,18.7,279.97
1766729853.879554,333,25.02,0.91,cardboard_boxes,0.3867,7.1,279.97
1766729853.9190297,334,25.07,0.92,cardboard_boxes,0.3633,17.6,279.97
1766729853.9596603,335,25.07,1.0,cardboard_boxes,0.3516,12.5,279.97
1766729854.0021148,336,25.07,1.0,cardboard_boxes,0.6094,11.8,279.97
1766729854.0416636,337,25.07,1.04,cardboard_boxes,0.4922,13.3,279.97
1766729854.0792446,338,25.07,0.91,clothing,0.3633,14.3,279.97
1766729854.119363,339,25.07,0.91,clothing,0.457,12.5,279.97
1766729854.158601,340,25.07,0.93,clothing,0.3281,17.6,279.97
1766729854.2023063,341,25.07,1.0,clothing,0.4688,6.2,279.97
1766729854.2406785,342,25.07,1.01,aluminum_food_cans,0.5234,13.3,279.97
1766729854.2788167,343,25.07,0.91,cardboard_boxes,0.2852,13.3,279.97
1766729854.317953,344,25.07,0.92,clothing,0.4648,12.5,279.97
1766729854.3592029,345,25.07,0.93,clothing,0.3086,20.0,279.97
1766729854.4013655,346,25.07,1.07,clothing,0.3828,16.7,279.97
1766729854.4401777,347,25.07,1.0,disposable_plastic_cutlery,0.3828,7.1,279.97
1766729854.479537,348,25.07,0.93,clothing,0.4727,17.6,279.97
1766729854.5184233,349,25.07,0.92,clothing,0.3086,7.1,279.97
1766729854.5582526,350,25.07,0.93,disposable_plastic_cutlery,0.4648,17.6,279.97
1766729854.6017885,351,25.07,1.05,clothing,0.3438,11.8,279.97
1766729854.639671,352,25.07,1.01,clothing,0.3281,7.1,279.97
1766729854.6801767,353,25.07,0.92,clothing,0.5156,17.6,279.97
1766729854.718259,354,25.07,0.92,aluminum_food_cans,0.418,7.1,279.97
1766729854.7587495,355,25.07,0.92,disposable_plastic_cutlery,0.2539,12.5,279.97
1766729854.8016093,356,25.07,1.05,aluminum_food_cans,0.3438,11.8,279.97
1766729854.840647,357,25.07,1.01,aluminum_food_cans,0.3672,6.7,279.97
1766729854.8812902,358,25.07,0.96,aluminum_food_cans,0.3672,12.5,279.97
1766729854.9178998,359,25.07,0.92,clothing,0.5234,14.3,279.97
1766729854.958248,360,25.02,0.93,cardboard_boxes,0.2812,12.5,279.97
1766729854.997541,361,25.02,0.98,clothing,0.3789,12.5,279.97
1766729855.0380392,362,25.02,0.94,clothing,0.4922,12.5,279.97
