timestamp,frame_id,fps,latency_ms,top1_class,confidence,cpu_usage_percent,memory_usage_mb
1766688425.7853022,89,15.01,1.11,cardboard_boxes,0.3672,10.7,280.29
1766688425.850994,90,15.01,1.04,clothing,0.8281,7.7,280.29
1766688425.9170926,91,15.01,1.09,clothing,0.8867,7.7,280.29
1766688425.9849427,92,15.01,1.12,clothing,0.4688,11.1,280.29
1766688426.0502696,93,15.01,0.98,clothing,0.9141,11.5,280.29
1766688426.117125,94,15.01,1.0,clothing,0.6875,4.0,280.29
1766688426.1842139,95,15.01,1.1,clothing,0.832,14.3,280.29
1766688426.2506537,96,15.01,1.05,clothing,0.918,7.7,280.29
1766688426.3171856,97,15.01,0.98,clothing,0.9648,7.4,280.29
1766688426.3834426,98,15.01,0.99,clothing,0.3398,7.7,280.29
1766688426.45104,99,15.01,1.22,cardboard_boxes,0.2969,7.4,280.29
1766688426.5177586,100,15.01,1.1,clothing,0.5469,7.7,280.29
1766688426.584488,101,15.01,1.0,cardboard_boxes,0.4492,7.7,280.29
1766688426.6506119,102,15.01,1.14,cardboard_boxes,0.4141,11.1,280.29
1766688426.7186399,103,15.01,1.17,clothing,0.5742,7.4,280.29
1766688426.783868,104,15.01,0.98,clothing,0.6367,11.5,280.29
1766688426.8513458,105,15.01,1.16,clothing,0.625,3.8,280.29
1766688426.917973,106,15.01,1.1,cardboard_boxes,0.3281,11.1,280.29
1766688426.983395,107,15.01,0.98,deteregent_bottle,0.2695,7.7,280.29
1766688427.051427,108,15.01,1.16,deteregent_bottle,0.5898,4.0,280.29
1766688427.1174572,109,15.01,1.09,clothing,0.4492,11.1,280.29
1766688427.184037,110,15.01,0.99,clothing,0.543,14.3,280.29
1766688427.2528079,111,14.97,1.18,clothing,0.3359,3.8,280.29
1766688427.3180811,112,14.97,1.1,deteregent_bottle,0.4102,8.0,280.29
1766688427.3834908,113,14.97,0.98,deteregent_bottle,0.3594,11.1,280.29
1766688427.4524255,114,14.97,1.1,cardboard_boxes,0.4648,7.4,280.29
1766688427.5174918,115,14.97,1.09,clothing,0.7773,8.0,280.29
1766688427.5829065,116,14.97,1.05,clothing,0.3906,7.7,280.29
1766688427.6501775,117,14.97,1.09,cardboard_boxes,0.5586,10.7,280.29
1766688427.718059,118,14.97,1.1,clothing,0.7695,7.7,280.29
1766688427.7834685,119,14.97,0.99,clothing,0.6328,11.1,280.29
1766688427.8507597,120,14.97,1.15,clothing,0.9531,7.4,280.29
1766688427.917561,121,14.97,1.1,clothing,0.457,4.0,280.29
1766688427.9829097,122,14.97,1.06,cardboard_boxes,0.3242,14.8,280.29
1766688428.0493708,123,14.97,1.0,plastic_cup_lid,0.207,7.7,280.29
1766688428.1160343,124,14.97,1.01,cardboard_boxes,0.3438,7.7,280.29
1766688428.1845846,125,14.97,1.11,cardboard_boxes,0.3672,10.7,280.29
1766688428.2509606,126,14.97,1.15,clothing,0.9062,7.7,280.29
1766688428.3177075,127,15.02,1.11,clothing,0.6055,7.7,280.29
1766688428.3829093,128,15.02,1.06,cardboard_boxes,0.668,11.1,280.29
1766688428.4501047,129,15.02,1.09,deteregent_bottle,0.4688,4.0,280.29
1766688428.5174572,130,15.02,1.08,aluminum_food_cans,0.2891,7.4,280.29
1766688428.5823777,131,15.02,1.06,clothing,0.2539,11.5,280.29
1766688428.650687,132,15.02,1.14,clothing,0.5078,10.7,280.29
1766688428.7176356,133,15.02,1.09,clothing,0.8828,7.7,280.29
1766688428.7840111,134,15.02,1.09,clothing,0.5977,11.1,280.29
1766688428.8509605,135,15.02,1.23,cardboard_boxes,0.7188,7.7,280.29
1766688428.917248,136,15.02,1.09,cardboard_boxes,0.5547,11.1,280.29
1766688428.9825456,137,15.02,1.05,cardboard_boxes,0.8125,11.1,280.29
1766688429.0502245,138,15.02,1.1,aerosol_cans,0.7578,7.7,280.29
1766688429.1174235,139,15.02,1.09,aerosol_cans,0.5742,10.7,280.29
1766688429.1830838,140,15.02,1.05,aerosol_cans,0.4805,4.2,280.29
1766688429.2500975,141,15.02,1.09,aluminum_food_cans,0.4336,11.1,280.29
1766688429.3175397,142,15.02,1.11,aerosol_cans,0.9648,11.1,280.29
1766688429.382785,143,15.02,1.06,cardboard_boxes,0.457,14.3,280.29
1766688429.450213,144,15.02,1.09,aerosol_cans,0.7891,0.0,280.29
1766688429.5185597,145,15.02,1.16,aluminum_soda_cans,0.5156,13.8,280.29
1766688429.583243,146,15.02,1.04,aerosol_cans,0.6992,7.7,280.29
1766688429.6507032,147,15.02,1.16,cardboard_boxes,0.5352,7.7,280.29
1766688429.717151,148,15.02,1.09,cardboard_boxes,0.3906,7.7,280.29
1766688429.7806823,149,15.02,0.91,clothing,0.4023,4.2,280.29
1766688429.8493104,150,15.02,1.11,cardboard_boxes,0.5664,10.7,280.29
1766688429.916567,151,15.02,1.09,aluminum_food_cans,0.2539,7.7,280.29
1766688429.9820886,152,15.02,1.02,aerosol_cans,0.832,11.5,280.29
1766688430.0504954,153,15.02,1.15,disposable_plastic_cutlery,0.7305,7.4,280.29
1766688430.1171017,154,15.02,1.08,clothing,0.5,7.7,280.29
1766688430.182632,155,15.02,1.06,cardboard_boxes,0.6914,4.0,280.29
1766688430.2497263,156,15.02,1.09,aluminum_food_cans,0.4961,11.1,280.29
1766688430.3167572,157,15.02,1.08,aerosol_cans,0.457,7.7,280.29
1766688430.3821723,158,15.02,1.01,styrofoam_food_containers,0.543,7.7,280.29
1766688430.4497464,159,15.0,1.11,aerosol_cans,0.4258,10.7,280.29
1766688430.5171564,160,15.0,1.09,cardboard_boxes,0.3906,7.7,280.29
1766688430.582633,161,15.0,1.05,cardboard_boxes,0.3867,7.7,280.29
1766688430.6511006,162,15.0,1.17,cardboard_boxes,0.5508,10.7,280.29
1766688430.7167537,163,15.0,1.1,glass_cosmetic_containers,0.2539,8.0,280.29
1766688430.7824502,164,15.0,1.06,clothing,0.3984,11.1,280.29
1766688430.8497376,165,15.0,1.11,clothing,0.2578,11.1,280.29
1766688430.9164257,166,15.0,1.1,plastic_cup_lid,0.3555,3.8,280.29
1766688430.9819381,167,15.0,1.0,glass_cosmetic_containers,0.4961,8.0,280.29
1766688431.0503676,168,15.0,1.09,disposable_plastic_cutlery,0.5234,10.7,280.29
1766688431.1171906,169,15.0,1.08,glass_cosmetic_containers,0.375,23.1,280.29
1766688431.1806047,170,15.0,0.92,glass_cosmetic_containers,0.5977,8.0,280.29
1766688431.2483256,171,15.0,1.11,glass_cosmetic_containers,0.3359,7.7,280.29
1766688431.3164988,172,15.0,1.1,paper_cups,0.5703,7.4,280.29
1766688431.381451,173,15.0,0.99,paper_cups,0.6836,8.0,280.29
1766688431.4483821,174,15.0,1.09,cardboard_boxes,0.6055,7.4,280.29
1766688431.5168104,175,14.99,1.1,cardboard_boxes,0.9297,7.4,280.29
1766688431.582012,176,14.99,1.0,cardboard_boxes,0.3789,8.0,280.29
1766688431.6492605,177,14.99,1.11,cardboard_boxes,0.4219,7.4,280.29
1766688431.7162287,178,14.99,1.11,cardboard_boxes,0.6133,7.7,280.29
1766688431.7812846,179,14.99,1.01,disposable_plastic_cutlery,0.4492,11.1,280.29
1766688431.8492439,180,14.99,1.12,cardboard_boxes,0.8867,7.7,280.29
1766688431.9157043,181,14.99,1.12,aluminum_food_cans,0.4961,7.7,280.29
1766688431.9824288,182,14.99,1.07,cardboard_boxes,0.4922,14.3,280.29
1766688432.0493505,183,14.99,1.11,aluminum_food_cans,0.5547,4.0,280.29
1766688432.1161494,184,14.99,1.11,disposable_plastic_cutlery,0.4453,7.4,280.29
1766688432.1815364,185,14.99,1.0,cardboard_boxes,0.4844,11.5,280.29
1766688432.2496536,186,14.99,1.09,aluminum_food_cans,0.375,10.7,280.29
1766688432.3154118,187,14.99,1.18,aluminum_food_cans,0.6836,7.7,280.29
1766688432.3814132,188,14.99,1.0,clothing,0.6133,11.1,280.29
1766688432.4492915,189,14.99,1.11,clothing,0.9453,4.0,280.29
1766688432.516161,190,14.99,1.27,aluminum_food_cans,0.4492,10.7,280.29
1766688432.5816257,191,15.03,1.0,aluminum_food_cans,0.2539,4.2,280.29
1766688432.6504033,192,15.03,1.1,aluminum_food_cans,0.8594,13.8,280.29
1766688432.7156007,193,15.03,1.12,aluminum_food_cans,0.6523,7.7,280.29
1766688432.7809987,194,15.03,1.0,clothing,0.7969,4.2,280.29
1766688432.8479328,195,15.03,1.24,clothing,0.7148,10.7,280.29
1766688432.9158065,196,15.03,1.13,clothing,0.5234,11.1,280.29
1766688432.9813032,197,15.03,1.0,clothing,0.5859,11.1,280.29
1766688433.0484138,198,15.03,1.11,clothing,0.4961,7.4,280.29
1766688433.1154077,199,15.03,1.17,clothing,0.8984,7.7,280.29
1766688433.1807783,200,15.03,1.0,clothing,0.8711,11.1,280.29
1766688433.2475295,201,15.03,1.0,clothing,0.8945,7.7,280.29
1766688433.31514,202,15.03,1.17,clothing,0.793,11.1,280.29
1766688433.3817446,203,15.03,1.0,clothing,0.5117,7.7,280.29
1766688433.448089,204,15.03,1.02,clothing,0.8125,11.1,280.29
1766688433.5153334,205,15.03,1.18,clothing,0.7188,4.0,280.29
1766688433.581132,206,15.03,1.01,clothing,0.5938,7.7,280.29
1766688433.6473367,207,15.01,1.05,aluminum_food_cans,0.3281,4.0,280.29
1766688433.7137527,208,15.01,1.0,disposable_plastic_cutlery,0.582,7.4,280.29
1766688433.780997,209,15.01,1.01,aluminum_food_cans,0.3906,7.7,280.29
1766688433.8473725,210,15.01,1.12,aluminum_food_cans,0.3086,7.7,280.29
1766688433.9158554,211,15.01,1.11,aluminum_food_cans,0.3633,10.7,280.29
1766688433.9820285,212,15.01,1.12,clothing,0.8555,4.0,280.29
1766688434.0491016,213,15.01,1.1,clothing,0.4766,14.3,280.29
1766688434.1146455,214,15.01,1.07,clothing,0.8594,11.1,280.29
1766688434.1811168,215,15.01,1.0,clothing,0.8594,7.7,280.29
1766688434.2474122,216,15.01,1.01,clothing,0.6289,4.0,280.29
1766688434.313901,217,15.01,1.01,clothing,0.5508,14.3,280.29
1766688434.3813317,218,15.01,1.01,clothing,0.5312,7.4,280.29
1766688434.447918,219,15.01,1.01,aluminum_food_cans,0.3438,7.7,280.29
1766688434.5159144,220,15.01,0.99,clothing,0.3906,7.4,280.29
1766688434.5809853,221,15.01,1.02,cardboard_boxes,0.1914,7.7,280.29
1766688434.647431,222,15.0,1.02,clothing,0.9805,7.7,280.29
1766688434.7135167,223,15.0,1.01,clothing,0.3477,7.7,280.29
1766688434.780402,224,15.0,1.01,clothing,0.6133,7.7,280.29
1766688434.8481312,225,15.0,1.02,aluminum_food_cans,0.2617,7.4,280.29
1766688434.914408,226,15.0,1.06,clothing,0.5508,11.1,280.29
1766688434.9806771,227,15.0,1.01,clothing,0.5938,4.0,280.29
1766688435.0474014,228,15.0,1.01,clothing,0.3359,7.7,280.29
1766688435.1136177,229,15.0,1.0,aluminum_food_cans,0.3594,3.8,280.29
1766688435.1811476,230,15.0,1.11,cardboard_boxes,0.4609,7.7,280.29
1766688435.2481418,231,15.0,1.12,cardboard_boxes,0.3477,11.1,280.29
1766688435.3148537,232,15.0,1.06,clothing,0.4766,7.7,280.29
1766688435.3821363,233,15.0,1.11,cardboard_boxes,0.4023,11.1,280.29
1766688435.448437,234,15.0,1.14,clothing,0.7422,4.0,280.29
1766688435.5137117,235,15.0,1.0,clothing,0.9805,11.1,280.29
1766688435.581123,236,15.0,1.11,clothing,0.332,7.7,280.29
1766688435.6481133,237,14.99,1.13,clothing,0.7578,7.7,280.29
1766688435.712988,238,14.99,0.99,clothing,0.9297,4.0,280.29
1766688435.7816803,239,14.99,1.11,disposable_plastic_cutlery,0.3281,10.7,280.29
1766688435.8483915,240,14.99,1.11,clothing,0.918,11.1,280.29
1766688435.9141128,241,14.99,1.0,clothing,0.707,4.0,280.29
1766688435.9815595,242,14.99,1.11,cardboard_boxes,0.6797,11.1,280.29
1766688436.04841,243,14.99,1.1,clothing,0.7305,7.7,280.29
1766688436.113702,244,14.99,1.0,clothing,0.8008,4.2,280.29
1766688436.1811173,245,14.99,1.11,clothing,0.4844,10.7,280.29
1766688436.248894,246,14.99,1.1,clothing,0.9805,7.4,280.29
1766688436.314579,247,14.99,1.07,clothing,0.543,11.5,280.29
1766688436.3819506,248,14.99,1.1,clothing,0.7266,7.4,280.29
1766688436.4483113,249,14.99,1.1,clothing,0.418,4.0,280.29
1766688436.5137327,250,14.99,1.0,clothing,0.8594,11.5,280.29
1766688436.5821452,251,14.99,1.11,clothing,0.4688,10.7,280.29
1766688436.6478093,252,14.99,1.13,clothing,0.8945,7.7,280.29
1766688436.7132614,253,15.02,1.01,clothing,0.7852,8.0,280.29
1766688436.7824407,254,15.02,1.16,clothing,0.9062,10.3,280.29
1766688436.8486817,255,15.02,1.14,clothing,0.5234,11.5,280.29
1766688436.9134607,256,15.02,1.0,clothing,0.4258,7.7,280.29
1766688436.9829764,257,15.02,1.15,clothing,0.4414,7.4,280.29
1766688437.0477,258,15.02,1.11,clothing,0.5195,7.7,280.29
1766688437.1129115,259,15.02,1.0,clothing,0.6133,8.0,280.29
1766688437.180549,260,15.02,1.1,clothing,0.6602,10.7,280.29
1766688437.2480922,261,15.02,1.11,disposable_plastic_cutlery,0.4961,7.4,280.29
1766688437.3139906,262,15.02,1.01,disposable_plastic_cutlery,0.6133,8.0,280.29
1766688437.381203,263,15.02,1.11,disposable_plastic_cutlery,0.5586,11.1,280.29
1766688437.4489207,264,15.02,1.1,disposable_plastic_cutlery,0.8281,7.4,280.29
1766688437.5133514,265,15.02,1.01,clothing,0.4141,8.0,280.29
1766688437.5806375,266,15.02,1.12,clothing,0.5469,7.7,280.29
1766688437.6470745,267,15.02,1.17,clothing,0.9727,10.7,280.29
1766688437.711842,268,15.02,0.92,clothing,0.9922,4.2,280.29
1766688437.780612,269,14.99,1.12,clothing,0.9922,7.4,280.29
1766688437.8481348,270,14.99,1.13,disposable_plastic_cutlery,0.582,10.7,280.29
1766688437.9133573,271,14.99,1.01,clothing,0.9688,7.7,280.29
1766688437.9819076,272,14.99,1.12,clothing,0.707,11.1,280.29
1766688438.0474267,273,14.99,1.15,clothing,0.793,4.0,280.29
1766688438.1128113,274,14.99,1.01,clothing,0.8945,11.5,280.29
1766688438.1802669,275,14.99,1.01,clothing,0.5117,7.4,280.29
1766688438.2477348,276,14.99,1.11,carry_bags,0.2891,3.8,280.29
1766688438.3133812,277,14.99,1.0,paper_cups,0.3242,11.5,280.29
1766688438.3799,278,14.99,1.0,plastic_cup_lid,0.3125,4.0,280.29
1766688438.4466789,279,14.99,1.06,disposable_plastic_cutlery,0.3516,10.7,280.29
1766688438.5138514,280,14.99,1.1,paper_cups,0.4023,4.0,280.29
1766688438.5802684,281,14.99,1.11,aluminum_food_cans,0.5039,11.1,280.29
1766688438.646932,282,14.99,1.05,cardboard_boxes,0.2227,7.7,280.29
1766688438.7148216,283,14.99,1.17,styrofoam_cups,0.1797,10.7,280.29
1766688438.780882,284,15.0,1.11,glass_cosmetic_containers,0.2344,8.0,280.29
1766688438.8467088,285,15.0,1.23,glass_beverage_bottles,0.2695,11.1,280.29
1766688438.9157367,286,15.0,1.12,aerosol_cans,0.2539,3.8,280.29
1766688438.9805746,287,15.0,1.11,aluminum_soda_cans,0.2773,11.5,280.29
1766688439.0466099,288,15.0,1.06,styrofoam_food_containers,0.1641,7.7,280.29
1766688439.1164026,289,15.0,1.1,clothing,0.168,7.1,280.29
1766688439.1814334,290,15.0,1.11,disposable_plastic_cutlery,0.5234,4.2,280.29
1766688439.2467573,291,15.0,1.07,aluminum_food_cans,0.2695,14.3,280.29
1766688439.314038,292,15.0,1.12,aluminum_food_cans,0.3828,7.7,280.29
1766688439.380332,293,15.0,1.1,plastic_cup_lid,0.3203,11.5,280.29
1766688439.446278,294,15.0,1.09,plastic_cup_lid,0.3398,7.7,280.29
1766688439.5128338,295,15.0,1.1,aluminum_food_cans,0.2578,4.0,280.29
1766688439.5797827,296,15.0,1.11,aluminum_food_cans,0.2148,7.4,280.29
1766688439.646373,297,15.0,1.05,aluminum_food_cans,0.2852,7.7,280.29
1766688439.7155416,298,15.0,1.28,aluminum_food_cans,0.5586,11.1,280.29
1766688439.7824278,299,14.98,1.22,aluminum_soda_cans,0.3438,15.4,280.29
1766688439.84524,300,14.98,0.95,plastic_cup_lid,0.2344,56.5,280.29
1766688439.906328,301,14.98,0.73,aluminum_soda_cans,0.457,57.7,280.29
1766688439.9739723,302,14.98,0.68,aluminum_food_cans,0.4062,32.0,280.29
1766688440.0368466,303,14.98,0.66,aluminum_food_cans,0.3203,12.0,280.29
1766688440.1042154,304,14.98,0.66,deteregent_bottle,0.2148,10.7,280.29
1766688440.1712472,305,14.98,0.66,aluminum_food_cans,0.4609,0.0,280.29
1766688440.237177,306,14.98,0.66,aluminum_food_cans,0.1953,3.8,280.29
1766688440.303911,307,14.98,0.66,plastic_cup_lid,0.4141,7.4,280.29
1766688440.370494,308,14.98,0.7,plastic_cup_lid,0.4727,3.8,280.29
1766688440.436985,309,14.98,0.66,deteregent_bottle,0.2617,10.7,280.29
1766688440.5049193,310,14.98,0.66,deteregent_bottle,0.5078,7.1,280.29
1766688440.5707965,311,14.98,0.7,cardboard_boxes,0.1797,7.7,280.29
1766688440.637324,312,14.98,0.67,aluminum_food_cans,0.2695,3.8,280.29
1766688440.7041428,313,14.98,0.66,deteregent_bottle,0.4023,3.8,280.29
1766688440.770488,314,14.98,0.69,aluminum_soda_cans,0.4648,7.4,280.29
1766688440.8367035,315,15.17,0.67,aluminum_food_cans,0.2656,7.4,280.29
1766688440.9037685,316,15.17,0.66,plastic_cup_lid,0.2266,7.4,280.29
1766688440.9699764,317,15.17,0.66,aluminum_soda_cans,0.2344,3.8,280.29
1766688441.0373673,318,15.17,0.67,aluminum_soda_cans,0.5664,7.7,280.29
1766688441.1054792,319,15.17,0.66,disposable_plastic_cutlery,0.2148,10.3,280.29
1766688441.170459,320,15.17,0.7,aluminum_food_cans,0.4219,4.0,280.29
1766688441.2369022,321,15.17,0.65,aluminum_soda_cans,0.1523,10.7,280.29
1766688441.3036208,322,15.17,0.67,disposable_plastic_cutlery,0.4922,10.7,280.29
1766688441.3698425,323,15.17,0.66,disposable_plastic_cutlery,0.293,0.0,280.29
1766688441.4362674,324,15.17,0.66,aluminum_food_cans,0.2891,13.8,280.29
1766688441.504135,325,15.17,0.66,aluminum_food_cans,0.3047,7.4,280.29
1766688441.5706923,326,15.17,0.71,disposable_plastic_cutlery,0.2695,3.8,280.29
1766688441.6371455,327,15.17,0.72,cardboard_boxes,0.2344,3.8,280.29
1766688441.7036347,328,15.17,0.66,cardboard_boxes,0.2578,7.4,280.29
1766688441.7698917,329,15.17,0.67,deteregent_bottle,0.4609,0.0,280.29
1766688441.8365238,330,15.17,0.66,cardboard_boxes,0.2695,10.7,280.29
1766688441.9027736,331,15.01,0.69,cardboard_boxes,0.2305,3.8,280.29
1766688441.9704347,332,15.01,0.71,plastic_cup_lid,0.2578,3.8,280.29
1766688442.0371325,333,15.01,0.68,office_paper,0.3203,7.4,280.29
1766688442.1035798,334,15.01,0.66,glass_beverage_bottles,0.4297,3.8,280.29
1766688442.1699831,335,15.01,0.66,glass_cosmetic_containers,0.2422,3.8,280.29
1766688442.2370422,336,15.01,0.7,cardboard_boxes,0.1797,10.7,280.29
1766688442.3027892,337,15.01,0.71,cardboard_boxes,0.2383,7.4,280.29
1766688442.369317,338,15.01,0.66,cardboard_boxes,0.6797,3.8,280.29
1766688442.4373877,339,15.01,0.71,cardboard_boxes,0.9102,10.7,280.29
1766688442.5036185,340,15.01,0.66,cardboard_boxes,0.8555,7.7,280.29
1766688442.5698707,341,15.01,0.68,cardboard_boxes,0.7812,4.0,280.29
1766688442.6364908,342,15.01,0.66,cardboard_boxes,0.8047,11.1,280.29
1766688442.7031648,343,15.01,0.66,glass_beverage_bottles,0.4141,7.4,280.29
1766688442.770173,344,15.01,0.71,styrofoam_cups,0.2305,7.7,280.29
1766688442.8363054,345,15.01,0.67,cardboard_boxes,0.5547,3.8,280.29
1766688442.9031508,346,14.99,0.76,cardboard_boxes,0.4062,4.0,280.29
1766688442.9702404,347,14.99,0.72,cardboard_boxes,0.4688,7.4,280.29
1766688443.0373042,348,14.99,0.81,glass_cosmetic_containers,0.6172,7.7,280.29
1766688443.1037078,349,14.99,0.67,cardboard_boxes,0.7812,11.5,280.29
1766688443.170163,350,14.99,0.74,cardboard_boxes,0.9023,7.7,280.29
1766688443.2368488,351,14.99,0.86,cardboard_boxes,0.8047,11.5,280.29
1766688443.3043323,352,14.99,0.7,cardboard_boxes,0.3594,17.2,280.29
1766688443.3696787,353,14.99,0.69,cardboard_boxes,0.6875,12.0,280.29
1766688443.4449756,354,14.99,0.78,cardboard_boxes,0.8594,40.0,280.29
1766688443.5052865,355,14.99,0.81,cardboard_boxes,0.7109,39.1,280.29
